date,realized_ret
1996-01-17,1.0702995973895968
1996-02-14,0.9801124866717857
1996-03-20,0.9928277932401419
1996-04-17,1.0441933094076772
1996-05-22,0.9834063349936362
1996-06-19,0.9654076947566851
1996-07-17,1.0503582086378473
1996-08-21,1.0344933219470407
1996-09-18,1.044158726980119
1996-10-16,1.0480314581564474
1996-11-20,1.0073001398984303
1996-12-18,1.062199359047743
1997-01-22,1.0198405712213543
1997-02-19,0.9662930759794839
1997-03-19,0.9769616465873983
1997-04-16,1.0878623195556931
1997-05-21,1.0707990311746973
1997-06-18,1.029650220955439
1997-07-16,0.9631083566052949
1997-08-20,1.0118805557034118
1997-09-17,1.0012301166489925
1997-10-22,0.9957903730047364
1997-11-19,1.0027359068540336
1997-12-17,0.9967282496593134
1998-01-21,1.06689938058733
1998-02-18,1.066398468381199
1998-03-18,1.0349825358022455
1998-04-15,0.9914988624204153
1998-05-20,0.9836615216980535
1998-06-17,1.0719447204407913
1998-07-22,0.9293463307952678
1998-08-19,0.9295536882025052
1998-09-16,1.0107690845065622
1998-10-21,1.0906503746721297
1998-11-18,1.038052215853488
1998-12-16,1.0705657004741385
1999-01-20,0.9861533319539719
1999-02-17,1.0615245382654328
1999-03-17,1.016319674531137
1999-04-21,0.9956366194653176
1999-05-19,0.9995167915661206
1999-06-16,1.0676781062430865
1999-07-21,0.9708922645600955
1999-08-18,1.0036609116562045
1999-09-15,0.9475455317571705
1999-10-20,1.1068135192040713
1999-11-17,1.007315465262173
1999-12-22,1.0036417315981143
2000-01-19,0.9245758637269043
2000-02-16,1.0560605373114578
2000-03-22,0.9571742093869303
2000-04-19,0.9856828968352468
2000-05-17,1.0115071142422987
2000-06-21,1.0017725058555143
2000-07-19,1.0065858727630974
2000-08-16,0.9905125519478326
2000-09-20,0.9638893076700856
2000-10-18,1.0207875679033604
2000-11-15,0.9441218583835201
2000-12-20,1.0632005080869413
2001-01-17,0.9789841064484343
2001-02-14,0.8753517835857835
2001-03-21,1.109324522917821
2001-04-18,1.0442936501063154
2001-05-16,0.9454725524906729
2001-06-20,0.9917506627604374
2001-07-18,0.9653819392216
2001-08-22,0.8293184038898801
2001-09-19,1.0611694557440077
2001-10-17,1.0616723159477517
2001-11-21,1.0090065082637816
2001-12-19,0.9808796409060858
2002-01-16,0.981539285211068
2002-02-13,1.0439804938644077
2002-03-20,0.9792280355578606
2002-04-17,0.9832220782815696
2002-05-22,0.9130113516500904
2002-06-19,0.8331773469146325
2002-07-17,1.0287500311876716
2002-08-21,0.8904841156147298
2002-09-18,1.0250842960931736
2002-10-16,1.0579172577381921
2002-11-20,0.9798720122518186
2002-12-18,1.0122340338754274
2003-01-22,0.9671915475469134
2003-02-19,1.0599434406541006
2003-03-19,1.0239647767147875
2003-04-16,1.075000668351976
2003-05-21,1.0808005738988913
2003-06-18,0.9856370398205554
2003-07-16,0.9966498993963783
2003-08-20,1.0382865493606328
2003-09-17,1.013179869550081
2003-10-22,1.005524709708943
2003-11-19,1.0462087410887082
2003-12-17,1.0588492122473245
2004-01-21,0.9990193468795566
2004-02-18,0.9647188242853785
2004-03-17,1.0107497326937043
2004-04-21,0.9748435295927711
2004-05-19,1.0450618649608163
2004-06-16,0.9729989303835319
2004-07-21,1.0076981351232526
2004-08-18,1.0325063578411808
2004-09-15,0.9901486197692654
2004-10-20,1.064021257864165
2004-11-17,1.0103896982926375
2004-12-22,0.966614976935751
2005-01-19,1.016978132751433
2005-02-16,0.9844044361603307
2005-03-16,0.9624439685853918
2005-04-20,1.04694241467947
2005-05-18,1.0275201058191983
2005-06-15,1.0184426988979995
2005-07-20,0.9889037258187914
2005-08-17,1.0155761196547308
2005-09-21,0.9754669099652664
2005-10-19,1.0447386651222612
2005-11-16,1.029677793543523
2005-12-21,0.999566524721039
2006-01-18,1.007671116238463
2006-02-15,1.0220902501019107
2006-03-22,1.0050614435536074
2006-04-19,0.9677980112431344
2006-05-17,0.9876180142172849
2006-06-21,0.9910730090916166
2006-07-19,1.0358816985279573
2006-08-16,1.019458087476906
2006-09-20,1.0328957576103746
2006-10-18,1.0263390957816427
2006-11-15,1.0220031433094914
2006-12-20,1.0050285659715426
2007-01-17,1.0176608870243165
2007-02-14,0.9533065229804909
2007-03-21,1.0349269874354707
2007-04-18,1.034531056965063
2007-05-16,1.0128755528115305
2007-06-20,1.0144568368493614
2007-07-18,0.9359803114788141
2007-08-22,1.0431183452488244
2007-09-19,0.9822146146506443
2007-10-17,0.9465188705600356
2007-11-21,1.0504736786569493
2007-12-19,0.9124122873594319
2008-01-16,0.9853961367523401
2008-02-20,0.9805756501182358
2008-03-19,1.0714944974003304
2008-04-16,1.0473901120790432
2008-05-21,0.9490395887933436
2008-06-18,0.9432201090425536
2008-07-16,1.0445456233911194
2008-08-20,0.9864588554322654
2008-09-17,0.8133501673310907
2008-10-22,0.8921140078949129
2008-11-19,1.1015502916889828
2008-12-17,0.941855684724036
2009-01-21,0.920035880728876
2009-02-18,0.9775933191007105
2009-03-18,1.098650647457624
2009-04-15,1.039119548409576
2009-05-20,1.0228643699744704
2009-06-17,1.0343165705008692
2009-07-22,1.0782591793125416
2009-08-19,1.073334062651752
2009-09-16,1.01971048162948
2009-10-21,1.0115114119933781
2009-11-18,0.9951000123651677
2009-12-16,1.0250065687064758
2010-01-20,0.9765902026542627
2010-02-17,1.0573118388230058
2010-03-17,1.0237089452073571
2010-04-21,0.9037862695103874
2010-05-19,1.004556009923814
2010-06-16,0.9568616446496911
2010-07-21,1.0053056412776362
2010-08-18,1.0295936996965753
