date,realized_ret
19960117,1.0702995973895968
19960214,0.9801124866717857
19960320,0.9928277932401419
19960417,1.0441933094076772
19960522,0.9834063349936362
19960619,0.9654076947566851
19960717,1.0503582086378473
19960821,1.0344933219470407
19960918,1.044158726980119
19961016,1.0480314581564474
19961120,1.0073001398984303
19961218,1.062199359047743
19970122,1.0198405712213543
19970219,0.9662930759794839
19970319,0.9769616465873983
19970416,1.0878623195556931
19970521,1.0707990311746973
19970618,1.029650220955439
19970716,0.9631083566052949
19970820,1.0118805557034118
19970917,1.0012301166489925
19971022,0.9957903730047364
19971119,1.0027359068540336
19971217,0.9967282496593134
19980121,1.06689938058733
19980218,1.066398468381199
19980318,1.0349825358022455
19980415,0.9914988624204153
19980520,0.9836615216980535
19980617,1.0719447204407913
19980722,0.9293463307952678
19980819,0.9295536882025052
19980916,1.0107690845065622
19981021,1.0906503746721297
19981118,1.038052215853488
19981216,1.0705657004741385
19990120,0.9861533319539719
19990217,1.0615245382654328
19990317,1.016319674531137
19990421,0.9956366194653176
19990519,0.9995167915661206
19990616,1.0676781062430865
19990721,0.9708922645600955
19990818,1.0036609116562045
19990915,0.9475455317571705
19991020,1.1068135192040713
19991117,1.007315465262173
19991222,1.0036417315981143
20000119,0.9245758637269043
20000216,1.0560605373114578
20000322,0.9571742093869303
20000419,0.9856828968352468
20000517,1.0115071142422987
20000621,1.0017725058555143
20000719,1.0065858727630974
20000816,0.9905125519478326
20000920,0.9638893076700856
20001018,1.0207875679033604
20001115,0.9441218583835201
20001220,1.0632005080869413
20010117,0.9789841064484343
20010214,0.8753517835857835
20010321,1.109324522917821
20010418,1.0442936501063154
20010516,0.9454725524906729
20010620,0.9917506627604374
20010718,0.9653819392216
20010822,0.8293184038898801
20010919,1.0611694557440077
20011017,1.0616723159477517
20011121,1.0090065082637816
20011219,0.9808796409060858
20020116,0.981539285211068
20020213,1.0439804938644077
20020320,0.9792280355578606
20020417,0.9832220782815696
20020522,0.9130113516500904
20020619,0.8331773469146325
20020717,1.0287500311876716
20020821,0.8904841156147298
20020918,1.0250842960931736
20021016,1.0579172577381921
20021120,0.9798720122518186
20021218,1.0122340338754274
20030122,0.9671915475469134
20030219,1.0599434406541006
20030319,1.0239647767147875
20030416,1.075000668351976
20030521,1.0808005738988913
20030618,0.9856370398205554
20030716,0.9966498993963783
20030820,1.0382865493606328
20030917,1.013179869550081
20031022,1.005524709708943
20031119,1.0462087410887082
20031217,1.0588492122473245
20040121,0.9990193468795566
20040218,0.9647188242853785
20040317,1.0107497326937043
20040421,0.9748435295927711
20040519,1.0450618649608163
20040616,0.9729989303835319
20040721,1.0076981351232526
20040818,1.0325063578411808
20040915,0.9901486197692654
20041020,1.064021257864165
20041117,1.0103896982926375
20041222,0.966614976935751
20050119,1.016978132751433
20050216,0.9844044361603307
20050316,0.9624439685853918
20050420,1.04694241467947
20050518,1.0275201058191983
20050615,1.0184426988979995
20050720,0.9889037258187914
20050817,1.0155761196547308
20050921,0.9754669099652664
20051019,1.0447386651222612
20051116,1.029677793543523
20051221,0.999566524721039
20060118,1.007671116238463
20060215,1.0220902501019107
20060322,1.0050614435536074
20060419,0.9677980112431344
20060517,0.9876180142172849
20060621,0.9910730090916166
20060719,1.0358816985279573
20060816,1.019458087476906
20060920,1.0328957576103746
20061018,1.0263390957816427
20061115,1.0220031433094914
20061220,1.0050285659715426
20070117,1.0176608870243165
20070214,0.9533065229804909
20070321,1.0349269874354707
20070418,1.034531056965063
20070516,1.0128755528115305
20070620,1.0144568368493614
20070718,0.9359803114788141
20070822,1.0431183452488244
20070919,0.9822146146506443
20071017,0.9465188705600356
20071121,1.0504736786569493
20071219,0.9124122873594319
20080116,0.9853961367523401
20080220,0.9805756501182358
20080319,1.0714944974003304
20080416,1.0473901120790432
20080521,0.9490395887933436
20080618,0.9432201090425536
20080716,1.0445456233911194
20080820,0.9864588554322654
20080917,0.8133501673310907
20081022,0.8921140078949129
20081119,1.1015502916889828
20081217,0.941855684724036
20090121,0.920035880728876
20090218,0.9775933191007105
20090318,1.098650647457624
20090415,1.039119548409576
20090520,1.0228643699744704
20090617,1.0343165705008692
20090722,1.0782591793125416
20090819,1.073334062651752
20090916,1.01971048162948
20091021,1.0115114119933781
20091118,0.9951000123651677
20091216,1.0250065687064758
20100120,0.9765902026542627
20100217,1.0573118388230058
20100317,1.0237089452073571
20100421,0.9037862695103874
20100519,1.004556009923814
20100616,0.9568616446496911
20100721,1.0053056412776362
20100818,1.0295936996965753
20100915,1.0471400052950228
20101020,1.020685028597603
20101117,1.0563029865339237
20101222,1.0205411492416876
20110119,1.0500352949662533
20110216,0.9591469541099121
20110316,1.0509316345475819
20110420,1.003724639358902
20110518,0.9498071846185567
20110615,1.0415688714539622
20110720,0.8493929635101449
20110817,1.021438662392323
20110921,1.0612722410778566
20111019,1.0073612828577823
20111116,0.9879210315033419
20111221,1.0601705696972643
20120118,1.0431089091471752
20120215,1.047787403801649
20120321,0.9832318491099316
20120418,0.936817670730547
20120516,1.0144961360851814
20120620,1.0076783482210752
20120718,1.0354206010914087
20120822,1.0343529375556753
20120919,0.9815311919936578
20121017,0.9328211401766052
20121121,1.030455822054671
20121219,1.034941949143689
20130116,1.0345123366671243
20130213,1.0288328552958181
20130320,0.9991463281361657
20130417,1.075295643743208
20130522,0.9638497830608169
20130619,1.0388761012620231
